fare_id,origin_id,destination_id,Price,currency_type,origin_station,destination_station
829,COLS,CONC,4.9,USD,Coliseum,Concord
830,COLS,PHIL,4.45,USD,Coliseum,Pleasant Hill
831,COLS,WCRK,4.3,USD,Coliseum,Walnut Creek
832,COLS,LAFY,3.9,USD,Coliseum,Lafayette
833,COLS,ORIN,3.45,USD,Coliseum,Orinda
834,COLS,ROCK,2.55,USD,Coliseum,Rockridge
835,COLS,WOAK,2.4,USD,Coliseum,West Oakland
836,COLS,EMBR,4.65,USD,Coliseum,Embarcadero
837,COLS,MONT,4.65,USD,Coliseum,Montgomery Street
838,COLS,POWL,4.65,USD,Coliseum,Powell Street
839,COLS,CIVC,4.65,USD,Coliseum,Civic Center
840,COLS,16TH,4.8,USD,Coliseum,16th Street Mission
841,COLS,24TH,4.85,USD,Coliseum,24th Street Mission
842,COLS,GLEN,5,USD,Coliseum,Glen Park
843,COLS,BALB,5.1,USD,Coliseum,Balboa Park
844,COLS,DALY,5.25,USD,Coliseum,Daly City
845,COLS,OAKL,6.7,USD,Coliseum,Oakland City Center/12th St
846,COLS,WARM,4.9,USD,Coliseum,Warm Springs/South Fremont
847,COLS,MLPT,5.7,USD,Coliseum,Milpitas
848,COLS,BERY,6,USD,Coliseum,Berryessa/North San Jose
849,COLS,PCTR,5.9,USD,Coliseum,Pittsburg Center
850,COLS,ANTC,6.6,USD,Coliseum,Antioch
851,SANL,SSAN,5.75,USD,San Leandro,South San Francisco
852,SANL,SBRN,6,USD,San Leandro,San Bruno
853,SANL,SFIA,11.2,USD,San Leandro,San Francisco International Airport
854,SANL,MLBR,6.4,USD,San Leandro,Millbrae
855,SANL,WDUB,3.95,USD,San Leandro,West Dublin/Pleasanton
856,SANL,RICH,4.15,USD,San Leandro,Richmond
857,SANL,DELN,3.9,USD,San Leandro,Del Norte
858,SANL,PLZA,3.7,USD,San Leandro,El Cerrito Plaza
859,SANL,NBRK,3.5,USD,San Leandro,North Berkeley
860,SANL,DBRK,3.45,USD,San Leandro,Downtown Berkeley
861,SANL,ASHB,3.25,USD,San Leandro,Ashby
862,SANL,MCAR,3,USD,San Leandro,MacArthur
863,SANL,19TH,2.75,USD,San Leandro,19th Street Oakland
864,SANL,12TH,2.75,USD,San Leandro,12th Street Oakland
865,SANL,LAKE,2.75,USD,San Leandro,Lake Merritt
866,SANL,FTVL,2.15,USD,San Leandro,Fruitvale
867,SANL,COLS,2.15,USD,San Leandro,Coliseum
868,SANL,SANL,6.4,USD,San Leandro,San Leandro
869,SANL,BAYF,2.15,USD,San Leandro,Bay Fair
870,SANL,HAYW,2.15,USD,San Leandro,Hayward
871,SANL,SHAY,2.85,USD,San Leandro,South Hayward
872,SANL,UCTY,3.65,USD,San Leandro,Union City
873,SANL,FRMT,4.1,USD,San Leandro,Fremont
874,SANL,CAST,2.15,USD,San Leandro,Castro Valley
875,SANL,DUBL,4.1,USD,San Leandro,Dublin/Pleasanton
876,SANL,PITT,6,USD,San Leandro,Pittsburg/Bay Point
877,SANL,NCON,5.45,USD,San Leandro,North Concord/Martinez
878,SANL,COLM,5.55,USD,San Leandro,Colma
879,SANL,CONC,5.2,USD,San Leandro,Concord
880,SANL,PHIL,4.8,USD,San Leandro,Pleasant Hill
881,SANL,WCRK,4.6,USD,San Leandro,Walnut Creek
882,SANL,LAFY,4.2,USD,San Leandro,Lafayette
883,SANL,ORIN,3.8,USD,San Leandro,Orinda
884,SANL,ROCK,3.05,USD,San Leandro,Rockridge
885,SANL,WOAK,2.95,USD,San Leandro,West Oakland
886,SANL,EMBR,5.05,USD,San Leandro,Embarcadero
887,SANL,MONT,5.05,USD,San Leandro,Montgomery Street
888,SANL,POWL,5.05,USD,San Leandro,Powell Street
889,SANL,CIVC,5.05,USD,San Leandro,Civic Center
890,SANL,16TH,5.15,USD,San Leandro,16th Street Mission
891,SANL,24TH,5.15,USD,San Leandro,24th Street Mission
892,SANL,GLEN,5.35,USD,San Leandro,Glen Park
893,SANL,BALB,5.45,USD,San Leandro,Balboa Park
894,SANL,DALY,5.55,USD,San Leandro,Daly City
895,SANL,OAKL,8.85,USD,San Leandro,Oakland City Center/12th St
896,SANL,WARM,4.6,USD,San Leandro,Warm Springs/South Fremont
897,SANL,MLPT,5.4,USD,San Leandro,Milpitas
898,SANL,BERY,5.65,USD,San Leandro,Berryessa/North San Jose
899,SANL,PCTR,6.2,USD,San Leandro,Pittsburg Center
900,SANL,ANTC,6.9,USD,San Leandro,Antioch
901,BAYF,SSAN,6,USD,Bay Fair,South San Francisco
902,BAYF,SBRN,6.3,USD,Bay Fair,San Bruno
903,BAYF,SFIA,11.45,USD,Bay Fair,San Francisco International Airport
904,BAYF,MLBR,6.65,USD,Bay Fair,Millbrae
905,BAYF,WDUB,2.15,USD,Bay Fair,West Dublin/Pleasanton
906,BAYF,RICH,4.4,USD,Bay Fair,Richmond
907,BAYF,DELN,4.15,USD,Bay Fair,Del Norte
908,BAYF,PLZA,3.95,USD,Bay Fair,El Cerrito Plaza
909,BAYF,NBRK,3.75,USD,Bay Fair,North Berkeley
910,BAYF,DBRK,3.7,USD,Bay Fair,Downtown Berkeley
911,BAYF,ASHB,3.6,USD,Bay Fair,Ashby
912,BAYF,MCAR,3.4,USD,Bay Fair,MacArthur
913,BAYF,19TH,3.2,USD,Bay Fair,19th Street Oakland
914,BAYF,12TH,3.2,USD,Bay Fair,12th Street Oakland
915,BAYF,LAKE,3.2,USD,Bay Fair,Lake Merritt
916,BAYF,FTVL,2.7,USD,Bay Fair,Fruitvale
917,BAYF,COLS,2.15,USD,Bay Fair,Coliseum
918,BAYF,SANL,2.15,USD,Bay Fair,San Leandro
919,BAYF,BAYF,6.4,USD,Bay Fair,Bay Fair
920,BAYF,HAYW,2.15,USD,Bay Fair,Hayward
921,BAYF,SHAY,2.15,USD,Bay Fair,South Hayward
922,BAYF,UCTY,2.15,USD,Bay Fair,Union City
923,BAYF,FRMT,2.15,USD,Bay Fair,Fremont
924,BAYF,CAST,2.15,USD,Bay Fair,Castro Valley
925,BAYF,DUBL,2.15,USD,Bay Fair,Dublin/Pleasanton
926,BAYF,PITT,6.3,USD,Bay Fair,Pittsburg/Bay Point
927,BAYF,NCON,5.7,USD,Bay Fair,North Concord/Martinez
928,BAYF,COLM,5.8,USD,Bay Fair,Colma
929,BAYF,CONC,5.5,USD,Bay Fair,Concord
930,BAYF,PHIL,5.05,USD,Bay Fair,Pleasant Hill
931,BAYF,WCRK,4.85,USD,Bay Fair,Walnut Creek
932,BAYF,LAFY,4.45,USD,Bay Fair,Lafayette
933,BAYF,ORIN,4.05,USD,Bay Fair,Orinda
934,BAYF,ROCK,3.45,USD,Bay Fair,Rockridge
935,BAYF,WOAK,3.4,USD,Bay Fair,West Oakland
936,BAYF,EMBR,5.3,USD,Bay Fair,Embarcadero
937,BAYF,MONT,5.3,USD,Bay Fair,Montgomery Street
938,BAYF,POWL,5.3,USD,Bay Fair,Powell Street
939,BAYF,CIVC,5.3,USD,Bay Fair,Civic Center
940,BAYF,16TH,5.4,USD,Bay Fair,16th Street Mission
941,BAYF,24TH,5.45,USD,Bay Fair,24th Street Mission
942,BAYF,GLEN,5.6,USD,Bay Fair,Glen Park
943,BAYF,BALB,5.7,USD,Bay Fair,Balboa Park
944,BAYF,DALY,5.8,USD,Bay Fair,Daly City
945,BAYF,OAKL,8.85,USD,Bay Fair,Oakland City Center/12th St
946,BAYF,WARM,4.3,USD,Bay Fair,Warm Springs/South Fremont
947,BAYF,MLPT,5.15,USD,Bay Fair,Milpitas
948,BAYF,BERY,5.4,USD,Bay Fair,Berryessa/North San Jose
949,BAYF,PCTR,6.45,USD,Bay Fair,Pittsburg Center
950,BAYF,ANTC,7.15,USD,Bay Fair,Antioch
951,HAYW,SSAN,6.3,USD,Hayward,South San Francisco
952,HAYW,SBRN,6.6,USD,Hayward,San Bruno
953,HAYW,SFIA,11.75,USD,Hayward,San Francisco International Airport
954,HAYW,MLBR,7,USD,Hayward,Millbrae
955,HAYW,WDUB,3.95,USD,Hayward,West Dublin/Pleasanton
956,HAYW,RICH,4.7,USD,Hayward,Richmond
957,HAYW,DELN,4.45,USD,Hayward,Del Norte
958,HAYW,PLZA,4.3,USD,Hayward,El Cerrito Plaza
959,HAYW,NBRK,4.1,USD,Hayward,North Berkeley
960,HAYW,DBRK,4,USD,Hayward,Downtown Berkeley
961,HAYW,ASHB,3.9,USD,Hayward,Ashby
962,HAYW,MCAR,3.8,USD,Hayward,MacArthur
963,HAYW,19TH,3.7,USD,Hayward,19th Street Oakland
964,HAYW,12TH,3.7,USD,Hayward,12th Street Oakland
965,HAYW,LAKE,3.7,USD,Hayward,Lake Merritt
966,HAYW,FTVL,3.2,USD,Hayward,Fruitvale
967,HAYW,COLS,2.85,USD,Hayward,Coliseum
968,HAYW,SANL,2.15,USD,Hayward,San Leandro
969,HAYW,BAYF,2.15,USD,Hayward,Bay Fair
970,HAYW,HAYW,6.4,USD,Hayward,Hayward
971,HAYW,SHAY,2.15,USD,Hayward,South Hayward
972,HAYW,UCTY,2.15,USD,Hayward,Union City
973,HAYW,FRMT,2.15,USD,Hayward,Fremont
974,HAYW,CAST,2.15,USD,Hayward,Castro Valley
975,HAYW,DUBL,4.15,USD,Hayward,Dublin/Pleasanton
976,HAYW,PITT,6.6,USD,Hayward,Pittsburg/Bay Point
977,HAYW,NCON,6,USD,Hayward,North Concord/Martinez
978,HAYW,COLM,6.1,USD,Hayward,Colma
979,HAYW,CONC,5.8,USD,Hayward,Concord
980,HAYW,PHIL,5.35,USD,Hayward,Pleasant Hill
981,HAYW,WCRK,5.2,USD,Hayward,Walnut Creek
982,HAYW,LAFY,4.8,USD,Hayward,Lafayette
983,HAYW,ORIN,4.35,USD,Hayward,Orinda
984,HAYW,ROCK,3.8,USD,Hayward,Rockridge
985,HAYW,WOAK,3.8,USD,Hayward,West Oakland
986,HAYW,EMBR,5.6,USD,Hayward,Embarcadero
987,HAYW,MONT,5.6,USD,Hayward,Montgomery Street
988,HAYW,POWL,5.6,USD,Hayward,Powell Street
989,HAYW,CIVC,5.6,USD,Hayward,Civic Center
990,HAYW,16TH,5.7,USD,Hayward,16th Street Mission
991,HAYW,24TH,5.75,USD,Hayward,24th Street Mission
992,HAYW,GLEN,5.9,USD,Hayward,Glen Park
993,HAYW,BALB,6,USD,Hayward,Balboa Park
994,HAYW,DALY,6.15,USD,Hayward,Daly City
995,HAYW,OAKL,9.55,USD,Hayward,Oakland City Center/12th St
996,HAYW,WARM,4,USD,Hayward,Warm Springs/South Fremont
997,HAYW,MLPT,4.8,USD,Hayward,Milpitas
998,HAYW,BERY,5.1,USD,Hayward,Berryessa/North San Jose
999,HAYW,PCTR,6.75,USD,Hayward,Pittsburg Center
1000,HAYW,ANTC,7.45,USD,Hayward,Antioch
1001,SHAY,SSAN,6.65,USD,South Hayward,South San Francisco
1002,SHAY,SBRN,6.95,USD,South Hayward,San Bruno
1003,SHAY,SFIA,12.1,USD,South Hayward,San Francisco International Airport
1004,SHAY,MLBR,7.3,USD,South Hayward,Millbrae
1005,SHAY,WDUB,4.3,USD,South Hayward,West Dublin/Pleasanton
1006,SHAY,RICH,5.05,USD,South Hayward,Richmond
1007,SHAY,DELN,4.8,USD,South Hayward,Del Norte
1008,SHAY,PLZA,4.6,USD,South Hayward,El Cerrito Plaza
1009,SHAY,NBRK,4.4,USD,South Hayward,North Berkeley
1010,SHAY,DBRK,4.35,USD,South Hayward,Downtown Berkeley
1011,SHAY,ASHB,4.25,USD,South Hayward,Ashby
1012,SHAY,MCAR,4.1,USD,South Hayward,MacArthur
1013,SHAY,19TH,4,USD,South Hayward,19th Street Oakland
1014,SHAY,12TH,4,USD,South Hayward,12th Street Oakland
1015,SHAY,LAKE,4,USD,South Hayward,Lake Merritt
1016,SHAY,FTVL,3.7,USD,South Hayward,Fruitvale
1017,SHAY,COLS,3.35,USD,South Hayward,Coliseum
1018,SHAY,SANL,2.85,USD,South Hayward,San Leandro
1019,SHAY,BAYF,2.15,USD,South Hayward,Bay Fair
1020,SHAY,HAYW,2.15,USD,South Hayward,Hayward
1021,SHAY,SHAY,6.4,USD,South Hayward,South Hayward
1022,SHAY,UCTY,2.15,USD,South Hayward,Union City
1023,SHAY,FRMT,2.15,USD,South Hayward,Fremont
1024,SHAY,CAST,2.9,USD,South Hayward,Castro Valley
1025,SHAY,DUBL,4.45,USD,South Hayward,Dublin/Pleasanton
1026,SHAY,PITT,6.95,USD,South Hayward,Pittsburg/Bay Point
1027,SHAY,NCON,6.35,USD,South Hayward,North Concord/Martinez
1028,SHAY,COLM,6.45,USD,South Hayward,Colma
1029,SHAY,CONC,6.15,USD,South Hayward,Concord
1030,SHAY,PHIL,5.65,USD,South Hayward,Pleasant Hill
1031,SHAY,WCRK,5.5,USD,South Hayward,Walnut Creek
1032,SHAY,LAFY,5.1,USD,South Hayward,Lafayette
1033,SHAY,ORIN,4.7,USD,South Hayward,Orinda
1034,SHAY,ROCK,4.1,USD,South Hayward,Rockridge
1035,SHAY,WOAK,4.1,USD,South Hayward,West Oakland
1036,SHAY,EMBR,5.95,USD,South Hayward,Embarcadero
1037,SHAY,MONT,5.95,USD,South Hayward,Montgomery Street
1038,SHAY,POWL,5.95,USD,South Hayward,Powell Street
1039,SHAY,CIVC,5.95,USD,South Hayward,Civic Center
1040,SHAY,16TH,6,USD,South Hayward,16th Street Mission
1041,SHAY,24TH,6.1,USD,South Hayward,24th Street Mission
1042,SHAY,GLEN,6.25,USD,South Hayward,Glen Park
1043,SHAY,BALB,6.3,USD,South Hayward,Balboa Park
1044,SHAY,DALY,6.45,USD,South Hayward,Daly City
1045,SHAY,OAKL,10.05,USD,South Hayward,Oakland City Center/12th St
1046,SHAY,WARM,2.15,USD,South Hayward,Warm Springs/South Fremont
1047,SHAY,MLPT,4.5,USD,South Hayward,Milpitas
1048,SHAY,BERY,4.75,USD,South Hayward,Berryessa/North San Jose
1049,SHAY,PCTR,7.1,USD,South Hayward,Pittsburg Center
1050,SHAY,ANTC,7.8,USD,South Hayward,Antioch
1051,UCTY,SSAN,7.2,USD,Union City,South San Francisco
1052,UCTY,SBRN,7.5,USD,Union City,San Bruno
1053,UCTY,SFIA,12.65,USD,Union City,San Francisco International Airport
1054,UCTY,MLBR,7.85,USD,Union City,Millbrae
1055,UCTY,WDUB,4.8,USD,Union City,West Dublin/Pleasanton
1056,UCTY,RICH,5.6,USD,Union City,Richmond
1057,UCTY,DELN,5.35,USD,Union City,Del Norte
1058,UCTY,PLZA,5.15,USD,Union City,El Cerrito Plaza
1059,UCTY,NBRK,4.95,USD,Union City,North Berkeley
1060,UCTY,DBRK,4.9,USD,Union City,Downtown Berkeley
1061,UCTY,ASHB,4.8,USD,Union City,Ashby
1062,UCTY,MCAR,4.65,USD,Union City,MacArthur
1063,UCTY,19TH,4.55,USD,Union City,19th Street Oakland
1064,UCTY,12TH,4.55,USD,Union City,12th Street Oakland
1065,UCTY,LAKE,4.55,USD,Union City,Lake Merritt
1066,UCTY,FTVL,4.25,USD,Union City,Fruitvale
1067,UCTY,COLS,4.05,USD,Union City,Coliseum
1068,UCTY,SANL,3.65,USD,Union City,San Leandro
1069,UCTY,BAYF,2.15,USD,Union City,Bay Fair
1070,UCTY,HAYW,2.15,USD,Union City,Hayward
1071,UCTY,SHAY,2.15,USD,Union City,South Hayward
1072,UCTY,UCTY,6.4,USD,Union City,Union City
1073,UCTY,FRMT,2.15,USD,Union City,Fremont
1074,UCTY,CAST,3.7,USD,Union City,Castro Valley
1075,UCTY,DUBL,5,USD,Union City,Dublin/Pleasanton
1076,UCTY,PITT,7.45,USD,Union City,Pittsburg/Bay Point
1077,UCTY,NCON,6.9,USD,Union City,North Concord/Martinez
1078,UCTY,COLM,7,USD,Union City,Colma
1079,UCTY,CONC,6.7,USD,Union City,Concord
1080,UCTY,PHIL,6.2,USD,Union City,Pleasant Hill
1081,UCTY,WCRK,6.05,USD,Union City,Walnut Creek
1082,UCTY,LAFY,5.65,USD,Union City,Lafayette
1083,UCTY,ORIN,5.25,USD,Union City,Orinda
1084,UCTY,ROCK,4.65,USD,Union City,Rockridge
1085,UCTY,WOAK,4.65,USD,Union City,West Oakland
1086,UCTY,EMBR,6.5,USD,Union City,Embarcadero
1087,UCTY,MONT,6.5,USD,Union City,Montgomery Street
1088,UCTY,POWL,6.5,USD,Union City,Powell Street
1089,UCTY,CIVC,6.5,USD,Union City,Civic Center
1090,UCTY,16TH,6.55,USD,Union City,16th Street Mission
1091,UCTY,24TH,6.6,USD,Union City,24th Street Mission
1092,UCTY,GLEN,6.8,USD,Union City,Glen Park
1093,UCTY,BALB,6.85,USD,Union City,Balboa Park
1094,UCTY,DALY,7,USD,Union City,Daly City
1095,UCTY,OAKL,10.75,USD,Union City,Oakland City Center/12th St
1096,UCTY,WARM,2.15,USD,Union City,Warm Springs/South Fremont
1097,UCTY,MLPT,3.95,USD,Union City,Milpitas
1098,UCTY,BERY,4.2,USD,Union City,Berryessa/North San Jose
1099,UCTY,PCTR,7.65,USD,Union City,Pittsburg Center
1100,UCTY,ANTC,8.35,USD,Union City,Antioch
1101,FRMT,SSAN,7.55,USD,Fremont,South San Francisco
1102,FRMT,SBRN,7.85,USD,Fremont,San Bruno
1103,FRMT,SFIA,13,USD,Fremont,San Francisco International Airport
1104,FRMT,MLBR,8.2,USD,Fremont,Millbrae
1105,FRMT,WDUB,5.2,USD,Fremont,West Dublin/Pleasanton
1106,FRMT,RICH,5.95,USD,Fremont,Richmond
1107,FRMT,DELN,5.75,USD,Fremont,Del Norte
1108,FRMT,PLZA,5.55,USD,Fremont,El Cerrito Plaza
1109,FRMT,NBRK,5.35,USD,Fremont,North Berkeley
1110,FRMT,DBRK,5.3,USD,Fremont,Downtown Berkeley
1111,FRMT,ASHB,5.2,USD,Fremont,Ashby
1112,FRMT,MCAR,5.05,USD,Fremont,MacArthur
1113,FRMT,19TH,4.95,USD,Fremont,19th Street Oakland
1114,FRMT,12TH,4.95,USD,Fremont,12th Street Oakland
1115,FRMT,LAKE,4.95,USD,Fremont,Lake Merritt
1116,FRMT,FTVL,4.65,USD,Fremont,Fruitvale
1117,FRMT,COLS,4.45,USD,Fremont,Coliseum
1118,FRMT,SANL,4.1,USD,Fremont,San Leandro
1119,FRMT,BAYF,2.15,USD,Fremont,Bay Fair
1120,FRMT,HAYW,2.15,USD,Fremont,Hayward
1121,FRMT,SHAY,2.15,USD,Fremont,South Hayward
1122,FRMT,UCTY,2.15,USD,Fremont,Union City
1123,FRMT,FRMT,6.4,USD,Fremont,Fremont
1124,FRMT,CAST,4.15,USD,Fremont,Castro Valley
1125,FRMT,DUBL,5.4,USD,Fremont,Dublin/Pleasanton
1126,FRMT,PITT,7.85,USD,Fremont,Pittsburg/Bay Point
1127,FRMT,NCON,7.3,USD,Fremont,North Concord/Martinez
1128,FRMT,COLM,7.35,USD,Fremont,Colma
1129,FRMT,CONC,7.05,USD,Fremont,Concord
1130,FRMT,PHIL,6.6,USD,Fremont,Pleasant Hill
1131,FRMT,WCRK,6.45,USD,Fremont,Walnut Creek
1132,FRMT,LAFY,6.05,USD,Fremont,Lafayette
1133,FRMT,ORIN,5.6,USD,Fremont,Orinda
1134,FRMT,ROCK,5.05,USD,Fremont,Rockridge
1135,FRMT,WOAK,5.05,USD,Fremont,West Oakland
1136,FRMT,EMBR,6.85,USD,Fremont,Embarcadero
1137,FRMT,MONT,6.85,USD,Fremont,Montgomery Street
1138,FRMT,POWL,6.85,USD,Fremont,Powell Street
1139,FRMT,CIVC,6.85,USD,Fremont,Civic Center
1140,FRMT,16TH,6.95,USD,Fremont,16th Street Mission
1141,FRMT,24TH,7,USD,Fremont,24th Street Mission
1142,FRMT,GLEN,7.15,USD,Fremont,Glen Park
1143,FRMT,BALB,7.25,USD,Fremont,Balboa Park
1144,FRMT,DALY,7.4,USD,Fremont,Daly City
1145,FRMT,OAKL,11.15,USD,Fremont,Oakland City Center/12th St
1146,FRMT,WARM,2.15,USD,Fremont,Warm Springs/South Fremont
1147,FRMT,MLPT,3.4,USD,Fremont,Milpitas
1148,FRMT,BERY,3.85,USD,Fremont,Berryessa/North San Jose
1149,FRMT,PCTR,8.05,USD,Fremont,Pittsburg Center
1150,FRMT,ANTC,8.75,USD,Fremont,Antioch
1151,CAST,SSAN,6.3,USD,Castro Valley,South San Francisco
1152,CAST,SBRN,6.6,USD,Castro Valley,San Bruno
1153,CAST,SFIA,11.75,USD,Castro Valley,San Francisco International Airport
1154,CAST,MLBR,6.95,USD,Castro Valley,Millbrae
1155,CAST,WDUB,2.15,USD,Castro Valley,West Dublin/Pleasanton
1156,CAST,RICH,4.7,USD,Castro Valley,Richmond
1157,CAST,DELN,4.45,USD,Castro Valley,Del Norte
1158,CAST,PLZA,4.3,USD,Castro Valley,El Cerrito Plaza
1159,CAST,NBRK,4.1,USD,Castro Valley,North Berkeley
1160,CAST,DBRK,4.05,USD,Castro Valley,Downtown Berkeley
1161,CAST,ASHB,3.95,USD,Castro Valley,Ashby
1162,CAST,MCAR,3.8,USD,Castro Valley,MacArthur
1163,CAST,19TH,3.7,USD,Castro Valley,19th Street Oakland
1164,CAST,12TH,3.7,USD,Castro Valley,12th Street Oakland
1165,CAST,LAKE,3.7,USD,Castro Valley,Lake Merritt
1166,CAST,FTVL,3.2,USD,Castro Valley,Fruitvale
1167,CAST,COLS,2.85,USD,Castro Valley,Coliseum
1168,CAST,SANL,2.15,USD,Castro Valley,San Leandro
1169,CAST,BAYF,2.15,USD,Castro Valley,Bay Fair
1170,CAST,HAYW,2.15,USD,Castro Valley,Hayward
1171,CAST,SHAY,2.9,USD,Castro Valley,South Hayward
1172,CAST,UCTY,3.7,USD,Castro Valley,Union City
1173,CAST,FRMT,4.15,USD,Castro Valley,Fremont
1174,CAST,CAST,6.4,USD,Castro Valley,Castro Valley
1175,CAST,DUBL,2.15,USD,Castro Valley,Dublin/Pleasanton
1176,CAST,PITT,6.6,USD,Castro Valley,Pittsburg/Bay Point
1177,CAST,NCON,6,USD,Castro Valley,North Concord/Martinez
1178,CAST,COLM,6.1,USD,Castro Valley,Colma
1179,CAST,CONC,5.8,USD,Castro Valley,Concord
1180,CAST,PHIL,5.35,USD,Castro Valley,Pleasant Hill
1181,CAST,WCRK,5.2,USD,Castro Valley,Walnut Creek
1182,CAST,LAFY,4.8,USD,Castro Valley,Lafayette
1183,CAST,ORIN,4.35,USD,Castro Valley,Orinda
1184,CAST,ROCK,3.8,USD,Castro Valley,Rockridge
1185,CAST,WOAK,3.8,USD,Castro Valley,West Oakland
1186,CAST,EMBR,5.6,USD,Castro Valley,Embarcadero
1187,CAST,MONT,5.6,USD,Castro Valley,Montgomery Street
1188,CAST,POWL,5.6,USD,Castro Valley,Powell Street
1189,CAST,CIVC,5.6,USD,Castro Valley,Civic Center
1190,CAST,16TH,5.7,USD,Castro Valley,16th Street Mission
1191,CAST,24TH,5.75,USD,Castro Valley,24th Street Mission
1192,CAST,GLEN,5.9,USD,Castro Valley,Glen Park
1193,CAST,BALB,6,USD,Castro Valley,Balboa Park
1194,CAST,DALY,6.15,USD,Castro Valley,Daly City
1195,CAST,OAKL,9.55,USD,Castro Valley,Oakland City Center/12th St
1196,CAST,WARM,4.65,USD,Castro Valley,Warm Springs/South Fremont
1197,CAST,MLPT,5.45,USD,Castro Valley,Milpitas
1198,CAST,BERY,5.7,USD,Castro Valley,Berryessa/North San Jose
1199,CAST,PCTR,6.8,USD,Castro Valley,Pittsburg Center
1200,CAST,ANTC,7.5,USD,Castro Valley,Antioch
1201,DUBL,SSAN,7.55,USD,Dublin/Pleasanton,South San Francisco
1202,DUBL,SBRN,7.85,USD,Dublin/Pleasanton,San Bruno
1203,DUBL,SFIA,13,USD,Dublin/Pleasanton,San Francisco International Airport
1204,DUBL,MLBR,8.2,USD,Dublin/Pleasanton,Millbrae
1205,DUBL,WDUB,2.15,USD,Dublin/Pleasanton,West Dublin/Pleasanton
1206,DUBL,RICH,5.95,USD,Dublin/Pleasanton,Richmond
1207,DUBL,DELN,5.7,USD,Dublin/Pleasanton,Del Norte
1208,DUBL,PLZA,5.5,USD,Dublin/Pleasanton,El Cerrito Plaza
1209,DUBL,NBRK,5.3,USD,Dublin/Pleasanton,North Berkeley
1210,DUBL,DBRK,5.25,USD,Dublin/Pleasanton,Downtown Berkeley
1211,DUBL,ASHB,5.15,USD,Dublin/Pleasanton,Ashby
1212,DUBL,MCAR,5,USD,Dublin/Pleasanton,MacArthur
1213,DUBL,19TH,4.9,USD,Dublin/Pleasanton,19th Street Oakland
1214,DUBL,12TH,4.9,USD,Dublin/Pleasanton,12th Street Oakland
1215,DUBL,LAKE,4.9,USD,Dublin/Pleasanton,Lake Merritt
1216,DUBL,FTVL,4.6,USD,Dublin/Pleasanton,Fruitvale
1217,DUBL,COLS,4.4,USD,Dublin/Pleasanton,Coliseum
1218,DUBL,SANL,4.1,USD,Dublin/Pleasanton,San Leandro
1219,DUBL,BAYF,2.15,USD,Dublin/Pleasanton,Bay Fair
1220,DUBL,HAYW,4.15,USD,Dublin/Pleasanton,Hayward
1221,DUBL,SHAY,4.45,USD,Dublin/Pleasanton,South Hayward
1222,DUBL,UCTY,5,USD,Dublin/Pleasanton,Union City
1223,DUBL,FRMT,5.4,USD,Dublin/Pleasanton,Fremont
1224,DUBL,CAST,2.15,USD,Dublin/Pleasanton,Castro Valley
1225,DUBL,DUBL,6.4,USD,Dublin/Pleasanton,Dublin/Pleasanton
1226,DUBL,PITT,7.85,USD,Dublin/Pleasanton,Pittsburg/Bay Point
1227,DUBL,NCON,7.25,USD,Dublin/Pleasanton,North Concord/Martinez
1228,DUBL,COLM,7.35,USD,Dublin/Pleasanton,Colma
1229,DUBL,CONC,7.05,USD,Dublin/Pleasanton,Concord
1230,DUBL,PHIL,6.6,USD,Dublin/Pleasanton,Pleasant Hill
1231,DUBL,WCRK,6.4,USD,Dublin/Pleasanton,Walnut Creek
1232,DUBL,LAFY,6,USD,Dublin/Pleasanton,Lafayette
1233,DUBL,ORIN,5.6,USD,Dublin/Pleasanton,Orinda
1234,DUBL,ROCK,5,USD,Dublin/Pleasanton,Rockridge
1235,DUBL,WOAK,5,USD,Dublin/Pleasanton,West Oakland
1236,DUBL,EMBR,6.85,USD,Dublin/Pleasanton,Embarcadero
1237,DUBL,MONT,6.85,USD,Dublin/Pleasanton,Montgomery Street
1238,DUBL,POWL,6.85,USD,Dublin/Pleasanton,Powell Street
1239,DUBL,CIVC,6.85,USD,Dublin/Pleasanton,Civic Center
1240,DUBL,16TH,6.9,USD,Dublin/Pleasanton,16th Street Mission
1241,DUBL,24TH,7,USD,Dublin/Pleasanton,24th Street Mission
1242,DUBL,GLEN,7.15,USD,Dublin/Pleasanton,Glen Park
1243,DUBL,BALB,7.2,USD,Dublin/Pleasanton,Balboa Park
1244,DUBL,DALY,7.35,USD,Dublin/Pleasanton,Daly City
1245,DUBL,OAKL,11.1,USD,Dublin/Pleasanton,Oakland City Center/12th St
1246,DUBL,WARM,5.85,USD,Dublin/Pleasanton,Warm Springs/South Fremont
1247,DUBL,MLPT,6.65,USD,Dublin/Pleasanton,Milpitas
1248,DUBL,BERY,6.95,USD,Dublin/Pleasanton,Berryessa/North San Jose
1249,DUBL,PCTR,8,USD,Dublin/Pleasanton,Pittsburg Center
1250,DUBL,ANTC,8.7,USD,Dublin/Pleasanton,Antioch
1251,PITT,SSAN,8,USD,Pittsburg/Bay Point,South San Francisco
1252,PITT,SBRN,8.3,USD,Pittsburg/Bay Point,San Bruno
1253,PITT,SFIA,13.45,USD,Pittsburg/Bay Point,San Francisco International Airport
1254,PITT,MLBR,8.65,USD,Pittsburg/Bay Point,Millbrae
